DATE,SP500
1496342040,2425.3201
1496342100,2425.3501
1496342160,2425.21
1496342220,2424.7
1496342280,2424.77
1496342340,2424.8999
1496342400,2425.1299
1496342460,2425.0701
1496342520,2425.24
1496342580,2425.8101
1496342640,2425.26
1496342700,2425.27
1496342760,2425.3101
1496342820,2425.4299
1496342880,2425.6001
1496342940,2425.6799
1496343000,2425.8401
1496343060,2425.46
1496343120,2425.54
1496343180,2425.4299
1496343240,2425.0901
1496343300,2424.72
1496343360,2425.29
1496343420,2425.0901
1496343480,2425.29
1496343540,2424.76
1496343600,2425.3
1496343660,2424.9199
1496343720,2425.22
1496343780,2424.96
1496343840,2424.7
1496343900,2424.9399
1496343960,2424.3799
1496344020,2424.26
1496344080,2424.3501
1496344140,2424.6201
1496344200,2424.6899
1496344260,2425.05
1496344320,2425.04
1496344380,2425
1496344440,2425.02
1496344500,2424.9399
1496344560,2425
1496344620,2425.1299
1496344680,2425.5
1496344740,2425.55
1496344800,2425.48
1496344860,2425.46
1496344920,2425.52
1496344980,2425.77
1496345040,2426.0901
1496345100,2425.74
1496345160,2425.6799
1496345220,2425.4399
1496345280,2425.47
1496345340,2425.4299
1496345400,2425.1499
1496345460,2425.22
1496345520,2425.54
1496345580,2425.6101
1496345640,2426.4099
1496345700,2426.2
1496345760,2426.3799
1496345820,2426.1001
1496345880,2425.74
1496345940,2426
1496346000,2426.24
1496346060,2426.29
1496346120,2425.8201
1496346180,2425.78
1496346240,2425.9299
1496346300,2426.48
1496346360,2426.8999
1496346420,2427.23
1496346480,2427.1799
1496346540,2426.8301
1496346600,2427.6101
1496346660,2427.8501
1496346720,2428.1399
1496346780,2427.95
1496346840,2427.1499
1496346900,2427.55
1496346960,2428.28
1496347020,2428.29
1496347080,2428.45
1496347140,2429.8601
1496347200,2429.8601
1496410200,2430.5801
1496410260,2431.8101
1496410320,2430.73
1496410380,2430.71
1496410440,2432.4099
1496410500,2432.74
1496410560,2431.6599
1496410620,2432.03
1496410680,2431.6399
1496410740,2430.8101
1496410800,2429.97
1496410860,2430.4299
1496410920,2430.05
1496410980,2430.1599
1496411040,2430.7
1496411100,2430.52
1496411160,2429.8201
1496411220,2429
1496411280,2429.3401
1496411340,2431.04
1496411400,2429.9399
1496411460,2429.6499
1496411520,2430
1496411580,2429.5601
1496411640,2429.26
1496411700,2429.47
1496411760,2429.8601
1496411820,2428.6699
1496411880,2428.0901
1496411940,2429.1699
1496412000,2430.04
1496412060,2429.74
1496412120,2430.0701
1496412180,2430.45
1496412240,2430.3799
1496412300,2430.46
1496412360,2430.6101
1496412420,2430.22
1496412480,2429.9299
1496412540,2430.4199
1496412600,2430.28
1496412660,2430.29
1496412720,2430.1201
1496412780,2430.6499
1496412840,2430.8101
1496412900,2430.47
1496412960,2430.0901
1496413020,2430.45
1496413080,2430.1299
1496413140,2429.96
1496413200,2429.9199
1496413260,2430.21
1496413320,2430.3301
1496413380,2430.4399
1496413440,2430.3799
1496413500,2430.1699
1496413560,2430.5901
1496413620,2430.78
1496413680,2431.55
1496413740,2431.3899
1496413800,2431.8701
1496413860,2431.6799
1496413920,2431.4399
1496413980,2431.6299
1496414040,2431.55
1496414100,2431.3899
1496414160,2431.73
1496414220,2431.8
1496414280,2431.8999
1496414340,2432.24
1496414400,2432.29
1496414460,2432.26
1496414520,2432.29
1496414580,2432.0601
1496414640,2432.3401
1496414700,2432.4299
1496414760,2432.5701
1496414820,2431.9299
1496414880,2431.95
1496414940,2432.51
1496415000,2432.9299
1496415060,2433.25
1496415120,2433.45
1496415180,2434.3201
1496415240,2433.95
1496415300,2434.0801
1496415360,2434.28
1496415420,2434.29
1496415480,2433.71
1496415540,2433.54
1496415600,2433.8301
1496415660,2433.6399
1496415720,2434.1299
1496415780,2434.22
1496415840,2434.1599
1496415900,2434.02
1496415960,2434.21
1496416020,2433.5701
1496416080,2433.45
1496416140,2433.21
1496416200,2433.27
1496416260,2432.98
1496416320,2433.23
1496416380,2433.02
1496416440,2433.0901
1496416500,2433.0801
1496416560,2433.26
1496416620,2433.54
1496416680,2433.8101
1496416740,2433.5
1496416800,2433.1899
1496416860,2433.29
1496416920,2433.3999
1496416980,2433.54
1496417040,2433.52
1496417100,2433.8701
1496417160,2434.05
1496417220,2433.95
1496417280,2433.74
1496417340,2433.78
1496417400,2434.1101
1496417460,2433.8401
1496417520,2433.99
1496417580,2434.0601
1496417640,2434.3101
1496417700,2434.3301
1496417760,2434.5
1496417820,2435
1496417880,2435.1201
1496417940,2435.3301
1496418000,2435.3999
1496418060,2435.55
1496418120,2435.7
1496418180,2435.9199
1496418240,2435.8799
1496418300,2436.1799
1496418360,2436
1496418420,2435.9299
1496418480,2436.52
1496418540,2436.1899
1496418600,2436.0601
1496418660,2436.1499
1496418720,2436.3301
1496418780,2436.46
1496418840,2437
1496418900,2437.1899
1496418960,2437
1496419020,2437.02
1496419080,2436.9099
1496419140,2437.04
1496419200,2436.6899
1496419260,2436.3601
1496419320,2436.25
1496419380,2436.0901
1496419440,2436.01
1496419500,2436.0801
1496419560,2436.28
1496419620,2435.95
1496419680,2435.7
1496419740,2435.6799
1496419800,2435.6899
1496419860,2435.6699
1496419920,2435.73
1496419980,2436.02
1496420040,2436.3101
1496420100,2436.2
1496420160,2436.55
1496420220,2437
1496420280,2436.9099
1496420340,2437
1496420400,2437.4199
1496420460,2437.29
1496420520,2437.3899
1496420580,2437.1899
1496420640,2437.4399
1496420700,2437.48
1496420760,2437.25
1496420820,2437.5
1496420880,2437.51
1496420940,2437.6201
1496421000,2437.3999
1496421060,2437.48
1496421120,2437.3799
1496421180,2436.9299
1496421240,2436.78
1496421300,2436.9199
1496421360,2436.46
1496421420,2436.6499
1496421480,2436.6799
1496421540,2436.5601
1496421600,2436.51
1496421660,2436.3501
1496421720,2436.3501
1496421780,2436.22
1496421840,2436.22
1496421900,2436.2
1496421960,2436.21
1496422020,2436.4299
1496422080,2436.8101
1496422140,2436.74
1496422200,2437.02
1496422260,2437.1101
1496422320,2437.03
1496422380,2436.5601
1496422440,2436.9099
1496422500,2436.9099
1496422560,2437.1699
1496422620,2437.1499
1496422680,2436.8301
1496422740,2436.95
1496422800,2437.3101
1496422860,2436.8201
1496422920,2437.02
1496422980,2437.1299
1496423040,2437.23
1496423100,2436.8999
1496423160,2436.6599
1496423220,2436.28
1496423280,2436.5901
1496423340,2436.3
1496423400,2436.52
1496423460,2436.1899
1496423520,2436.3201
1496423580,2436.6001
1496423640,2436.77
1496423700,2436.79
1496423760,2436.76
1496423820,2436.5801
1496423880,2436.3999
1496423940,2436.6201
1496424000,2436.5901
1496424060,2436.6299
1496424120,2436.8101
1496424180,2436.6799
1496424240,2436.6001
1496424300,2436.9299
1496424360,2437.3
1496424420,2437.3799
1496424480,2437.4199
1496424540,2437.4299
1496424600,2437.5901
1496424660,2437.7
1496424720,2438.23
1496424780,2438.8
1496424840,2438.95
1496424900,2439.04
1496424960,2439.29
1496425020,2439.28
1496425080,2439.22
1496425140,2439.0901
1496425200,2439.25
1496425260,2439.1599
1496425320,2439.1299
1496425380,2439.3101
1496425440,2439.24
1496425500,2439.53
1496425560,2439.1399
1496425620,2438.3601
1496425680,2438.6001
1496425740,2438.6201
1496425800,2438.6599
1496425860,2439.0901
1496425920,2438.8701
1496425980,2438.9099
1496426040,2438.72
1496426100,2438.6699
1496426160,2438.8401
1496426220,2438.8999
1496426280,2438.6499
1496426340,2438.8701
1496426400,2438.3201
1496426460,2438.8501
1496426520,2438.8601
1496426580,2438.3899
1496426640,2438.6101
1496426700,2438.52
1496426760,2438.55
1496426820,2438.3701
1496426880,2438.3101
1496426940,2438.29
1496427000,2438.4399
1496427060,2438.71
1496427120,2438.27
1496427180,2438.3701
1496427240,2438.3
1496427300,2438.8601
1496427360,2438.78
1496427420,2438.8799
1496427480,2439.02
1496427540,2439.0701
1496427600,2439.28
1496427660,2439.1799
1496427720,2438.8701
1496427780,2438.8999
1496427840,2438.8999
1496427900,2438.28
1496427960,2438.1799
1496428020,2438.03
1496428080,2437.3899
1496428140,2436.5
1496428200,2437.21
1496428260,2436.8501
1496428320,2436.9099
1496428380,2437.29
1496428440,2436.8301
1496428500,2437.3
1496428560,2437.5801
1496428620,2437.4399
1496428680,2437.27
1496428740,2437.4199
1496428800,2437.3899
1496428860,2437.4399
1496428920,2437.4299
1496428980,2437.4099
1496429040,2436.8
1496429100,2437.0601
1496429160,2436.95
1496429220,2436.9299
1496429280,2437.03
1496429340,2437.1599
1496429400,2437.22
1496429460,2437.3899
1496429520,2437.3401
1496429580,2437.24
1496429640,2437.3601
1496429700,2437.0901
1496429760,2437.24
1496429820,2437.26
1496429880,2438.1699
1496429940,2437.8101
1496430000,2437.97
1496430060,2438.3301
1496430120,2438.27
1496430180,2438.0901
1496430240,2438.3501
1496430300,2438.22
1496430360,2437.98
1496430420,2437.99
1496430480,2437.98
1496430540,2437.96
1496430600,2438.03
1496430660,2437.8799
1496430720,2438.1101
1496430780,2438.1899
1496430840,2438.3701
1496430900,2438.1799
1496430960,2438.3
1496431020,2438.1101
1496431080,2438
1496431140,2438.22
1496431200,2438.5901
1496431260,2438.54
1496431320,2438.52
1496431380,2438.6399
1496431440,2439.1201
1496431500,2438.8999
1496431560,2438.9399
1496431620,2438.95
1496431680,2438.6499
1496431740,2438.3601
1496431800,2438.5701
1496431860,2439.23
1496431920,2439.1799
1496431980,2439.3101
1496432040,2439.1899
1496432100,2439.5701
1496432160,2439.96
1496432220,2439.96
1496432280,2440.04
1496432340,2439.9099
1496432400,2439.8701
1496432460,2439.72
1496432520,2439.5801
1496432580,2438.98
1496432640,2438.4299
1496432700,2437.8
1496432760,2437.8799
1496432820,2437.0701
1496432880,2437.1899
1496432940,2436.9299
1496433000,2437.54
1496433060,2437.73
1496433120,2437.8301
1496433180,2437.5801
1496433240,2437.3701
1496433300,2438.1499
1496433360,2437.3601
1496433420,2437.54
1496433480,2436.76
1496433540,2437.99
1496433600,2437.99
1496669400,2436.6899
1496669460,2436.53
1496669520,2436.1001
1496669580,2435.6899
1496669640,2435.1899
1496669700,2436.1599
1496669760,2435.23
1496669820,2435.3501
1496669880,2435.5901
1496669940,2435.49
1496670000,2435.01
1496670060,2434.51
1496670120,2434.8301
1496670180,2435.1101
1496670240,2434.8799
1496670300,2435.77
1496670360,2435.27
1496670420,2436.1101
1496670480,2436.6399
1496670540,2436.3999
1496670600,2437.25
1496670660,2436.6699
1496670720,2436.6101
1496670780,2436.8701
1496670840,2437.02
1496670900,2437.1399
1496670960,2436.9099
1496671020,2437.71
1496671080,2437.9399
1496671140,2437.8
1496671200,2438.3999
1496671260,2438.79
1496671320,2439
1496671380,2439.3
1496671440,2438.8601
1496671500,2438.47
1496671560,2438.1101
1496671620,2438.21
1496671680,2438.53
1496671740,2438.49
1496671800,2438.4299
1496671860,2438.26
1496671920,2438.29
1496671980,2438.05
1496672040,2438.4099
1496672100,2438.72
1496672160,2438.75
1496672220,2438.5601
1496672280,2438.6799
1496672340,2438.6101
1496672400,2438.78
1496672460,2438.6299
1496672520,2438.6399
1496672580,2438.4399
1496672640,2438.6201
1496672700,2438.4299
1496672760,2438.8899
1496672820,2438.8701
1496672880,2438.3799
1496672940,2438.23
1496673000,2438.24
1496673060,2438.22
1496673120,2438.53
1496673180,2438.3201
1496673240,2438.49
1496673300,2438.6201
1496673360,2438.3201
1496673420,2438
1496673480,2438.0601
1496673540,2438.1201
1496673600,2438.1399
1496673660,2438.3
1496673720,2438.79
1496673780,2438.95
1496673840,2439.1299
1496673900,2439.03
1496673960,2438.9199
1496674020,2439.1001
1496674080,2439.2
1496674140,2439.23
1496674200,2438.95
1496674260,2439.0801
1496674320,2438.9399
1496674380,2439.0701
1496674440,2438.9299
1496674500,2438.6699
1496674560,2438.55
1496674620,2438.02
1496674680,2438.04
1496674740,2437.6101
1496674800,2437.52
1496674860,2437.1001
1496674920,2436.96
1496674980,2436.8601
1496675040,2436.6299
1496675100,2436.74
1496675160,2436.96
1496675220,2437.03
1496675280,2437.1499
1496675340,2436.95
1496675400,2437.2
1496675460,2437.4399
1496675520,2437.6799
1496675580,2438.02
1496675640,2437.8
1496675700,2437.75
1496675760,2437.8601
1496675820,2437.6201
1496675880,2437.5601
1496675940,2437.5801
1496676000,2437.3701
1496676060,2437.3799
1496676120,2437.3501
1496676180,2436.99
1496676240,2436.9399
1496676300,2435.8899
1496676360,2436.0601
1496676420,2435.8999
1496676480,2435.74
1496676540,2435.8401
1496676600,2436.3601
1496676660,2436.2
1496676720,2436.22
1496676780,2436.1299
1496676840,2436.1299
1496676900,2436.6299
1496676960,2436.3101
1496677020,2436.1299
1496677080,2436.1399
1496677140,2436.3301
1496677200,2436.4099
1496677260,2436.52
1496677320,2436.6299
1496677380,2436.6399
1496677440,2436.26
1496677500,2435.9399
1496677560,2435.9399
1496677620,2435.51
1496677680,2435.8401
1496677740,2435.74
1496677800,2436.1299
1496677860,2436.22
1496677920,2436.1101
1496677980,2436.49
1496678040,2436.8
1496678100,2436.8999
1496678160,2436.98
1496678220,2437.21
1496678280,2437.45
1496678340,2437.8101
1496678400,2437.9199
1496678460,2437.95
1496678520,2438
1496678580,2438.26
1496678640,2438.54
1496678700,2438.9199
1496678760,2438.6299
1496678820,2438.5
1496678880,2438.6201
1496678940,2438.48
1496679000,2438.28
1496679060,2438.47
1496679120,2438.3101
1496679180,2438.48
1496679240,2438.5601
1496679300,2438.5701
1496679360,2438.78
1496679420,2438.5701
1496679480,2438.6299
1496679540,2438.5601
1496679600,2438.5901
1496679660,2438.28
1496679720,2438.72
1496679780,2438.6299
1496679840,2438.6699
1496679900,2438.6899
1496679960,2438.6001
1496680020,2438.1399
1496680080,2438.3101
1496680140,2438.3999
1496680200,2438.6001
1496680260,2438.6101
1496680320,2438.5901
1496680380,2438.23
1496680440,2438.23
1496680500,2438.03
1496680560,2437.98
1496680620,2438.21
1496680680,2437.9299
1496680740,2437.97
1496680800,2437.8201
1496680860,2438.01
1496680920,2438.01
1496680980,2438.02
1496681040,2438.1399
1496681100,2438.21
1496681160,2438.1499
1496681220,2437.8
1496681280,2437.6799
1496681340,2437.6599
1496681400,2437.3
1496681460,2437.29
1496681520,2437.1001
1496681580,2437.5701
1496681640,2437.28
1496681700,2437.3301
1496681760,2437.5601
1496681820,2437.71
1496681880,2437.73
1496681940,2437.8701
1496682000,2438.03
1496682060,2438.3101
1496682120,2438.3501
1496682180,2438.24
1496682240,2438.4299
1496682300,2438.7
1496682360,2438.4199
1496682420,2438.72
1496682480,2438.95
1496682540,2438.6799
1496682600,2438.52
1496682660,2438.5801
1496682720,2438.71
1496682780,2438.8899
1496682840,2438.97
1496682900,2439.1201
1496682960,2439.1599
1496683020,2439.0901
1496683080,2438.8701
1496683140,2438.8101
1496683200,2438.5601
1496683260,2438.8
1496683320,2438.6299
1496683380,2438.45
1496683440,2438.6299
1496683500,2438.8401
1496683560,2438.7
1496683620,2438.74
1496683680,2438.8899
1496683740,2439
1496683800,2438.7
1496683860,2437.53
1496683920,2437.78
1496683980,2437.75
1496684040,2438.0701
1496684100,2438.1599
1496684160,2437.8899
1496684220,2438.1001
1496684280,2437.9199
1496684340,2438.22
1496684400,2437.8301
1496684460,2438.01
1496684520,2438.1201
1496684580,2438.21
1496684640,2438.27
1496684700,2438.23
1496684760,2438.22
1496684820,2438.1599
1496684880,2438.02
1496684940,2437.96
1496685000,2437.9099
1496685060,2437.6799
1496685120,2438.1001
1496685180,2437.8899
1496685240,2437.6101
1496685300,2437.55
1496685360,2437.74
1496685420,2437.74
1496685480,2437.6899
1496685540,2437.5901
1496685600,2437.6201
1496685660,2437.74
1496685720,2438.0901
1496685780,2437.8899
1496685840,2437.71
1496685900,2437.45
1496685960,2437.3201
1496686020,2437.1799
1496686080,2437.54
1496686140,2437.3601
1496686200,2437.4399
1496686260,2437.52
1496686320,2437.6201
1496686380,2437.4399
1496686440,2437.3401
1496686500,2437.5901
1496686560,2437.3799
1496686620,2437.53
1496686680,2437.4399
1496686740,2437.3501
1496686800,2437.1101
1496686860,2437.22
1496686920,2437.75
1496686980,2437.8101
1496687040,2437.6599
1496687100,2437.3301
1496687160,2437.3701
1496687220,2437.7
1496687280,2437.6799
1496687340,2437.6799
1496687400,2437.7
1496687460,2438.01
1496687520,2437.8201
1496687580,2437.6699
1496687640,2437.49
1496687700,2437.29
1496687760,2437.5801
1496687820,2437.3601
1496687880,2437.6799
1496687940,2437.8899
1496688000,2437.6001
1496688060,2437.8501
1496688120,2437.8799
1496688180,2437.6699
1496688240,2437.96
1496688300,2437.8201
1496688360,2437.6799
1496688420,2437.72
1496688480,2438.1499
1496688540,2437.9099
1496688600,2437.96
1496688660,2437.9199
1496688720,2438.21
1496688780,2438.21
1496688840,2438.05
1496688900,2438.02
1496688960,2437.6899
1496689020,2437.6201
1496689080,2437.6399
1496689140,2437.6201
1496689200,2437.72
1496689260,2438.02
1496689320,2438.1399
1496689380,2437.75
1496689440,2437.6299
1496689500,2437.95
1496689560,2438.01
1496689620,2438
1496689680,2438.04
1496689740,2437.8
1496689800,2437.8
1496689860,2437.99
1496689920,2438.03
1496689980,2438.1001
1496690040,2438.2
1496690100,2437.8301
1496690160,2437.8999
1496690220,2437.5801
1496690280,2437.27
1496690340,2437.22
1496690400,2437.23
1496690460,2437.4099
1496690520,2437.2
1496690580,2437.3401
1496690640,2437.04
1496690700,2437.3401
1496690760,2437.3201
1496690820,2437.6599
1496690880,2437.27
1496690940,2438.04
1496691000,2437.8401
1496691060,2438.1201
1496691120,2438.02
1496691180,2438.24
1496691240,2437.95
1496691300,2438.47
1496691360,2438.3701
1496691420,2438.4399
1496691480,2438.1599
1496691540,2438.1299
1496691600,2437.75
1496691660,2437.3799
1496691720,2437.3301
1496691780,2438.04
1496691840,2437.8799
1496691900,2437.45
1496691960,2437.5701
1496692020,2437.0701
1496692080,2436.95
1496692140,2436.99
1496692200,2436.72
1496692260,2436.6101
1496692320,2436.76
1496692380,2436.79
1496692440,2436.8
1496692500,2436.9099
1496692560,2436.6599
1496692620,2436.3899
1496692680,2435.8501
1496692740,2436.1899
1496692800,2436.1899
1496755800,2429.52
1496755860,2429.26
1496755920,2429.51
1496755980,2429.53
1496756040,2428.9399
1496756100,2428.1299
1496756160,2429.1599
1496756220,2429.1899
1496756280,2429.9099
1496756340,2429.54
1496756400,2429.3701
1496756460,2429.24
1496756520,2430.71
1496756580,2431.6299
1496756640,2431.48
1496756700,2431.3999
1496756760,2431.3
1496756820,2431.0701
1496756880,2431.3701
1496756940,2431.8799
1496757000,2432.6899
1496757060,2432.1799
1496757120,2432.3799
1496757180,2432.6001
1496757240,2432.8301
1496757300,2432.97
1496757360,2433.1101
1496757420,2433.0901
1496757480,2433.3799
1496757540,2433.3401
1496757600,2433.05
1496757660,2432.25
1496757720,2432
1496757780,2432.05
1496757840,2432.1399
1496757900,2432.28
1496757960,2431.8601
1496758020,2432.3899
1496758080,2432.1699
1496758140,2432.1001
1496758200,2433.5901
1496758260,2433.4299
1496758320,2433.76
1496758380,2433.8899
1496758440,2433.8
1496758500,2434.75
1496758560,2434.79
1496758620,2434.6001
1496758680,2434.1699
1496758740,2434
1496758800,2433.8799
1496758860,2433.55
1496758920,2433.51
1496758980,2433.1899
1496759040,2433.4099
1496759100,2433.3401
1496759160,2433.9299
1496759220,2433.8999
1496759280,2434.0801
1496759340,2433.97
1496759400,2433.75
1496759460,2433.6201
1496759520,2433.21
1496759580,2433.3701
1496759640,2433.04
1496759700,2433.1299
1496759760,2433.52
1496759820,2433.3701
1496759880,2432.1599
1496759940,2432.0801
1496760000,2432.3301
1496760060,2432.3501
1496760120,2432.9399
1496760180,2432.79
1496760240,2433
1496760300,2432.8601
1496760360,2432.9399
1496760420,2433
1496760480,2432.9399
1496760540,2433.27
1496760600,2433.1299
1496760660,2433.1899
1496760720,2433.47
1496760780,2433.27
1496760840,2432.98
1496760900,2432.3899
1496760960,2432.29
1496761020,2432.4399
1496761080,2432.48
1496761140,2432.2
1496761200,2432.02
1496761260,2432.1001
1496761320,2432.01
1496761380,2431.98
1496761440,2431.8799
1496761500,2431.2
1496761560,2431.02
1496761620,2431.1699
1496761680,2431.0701
1496761740,2431.49
1496761800,2431.47
1496761860,2431.51
1496761920,2431.2
1496761980,2431.73
1496762040,2431.9299
1496762100,2432.03
1496762160,2431.75
1496762220,2431.22
1496762280,2430.8
1496762340,2431.1201
1496762400,2431.1101
1496762460,2430.75
1496762520,2430.78
1496762580,2430.96
1496762640,2431.26
1496762700,2431.3601
1496762760,2430.9399
1496762820,2430.9099
1496762880,2430.99
1496762940,2431.05
1496763000,2431.23
1496763060,2431.3899
1496763120,2432.4399
1496763180,2432.27
1496763240,2432.26
1496763300,2432.9099
1496763360,2432.9399
1496763420,2433.0701
1496763480,2433.1699
1496763540,2433.03
1496763600,2433.8
1496763660,2434.21
1496763720,2434.4399
1496763780,2434.1399
1496763840,2433.79
1496763900,2434.3799
1496763960,2434.45
1496764020,2434.02
1496764080,2433.8999
1496764140,2433.8899
1496764200,2433.9099
1496764260,2433.6499
1496764320,2434
1496764380,2434.2
1496764440,2433.98
1496764500,2433.8301
1496764560,2433.79
1496764620,2433.3999
1496764680,2433.25
1496764740,2433.25
1496764800,2433.45
1496764860,2433.4099
1496764920,2433.3501
1496764980,2433.4099
1496765040,2433.4099
1496765100,2433.3
1496765160,2433.46
1496765220,2433.6201
1496765280,2433.3101
1496765340,2433.0601
1496765400,2432.9299
1496765460,2432.8799
1496765520,2432.9299
1496765580,2433.3999
1496765640,2433.1499
1496765700,2433.6699
1496765760,2433.73
1496765820,2433.46
1496765880,2433.52
1496765940,2433.21
1496766000,2433.1001
1496766060,2433.0901
1496766120,2433.3
1496766180,2433.28
1496766240,2433.1599
1496766300,2433.0901
1496766360,2433.1899
1496766420,2433.3601
1496766480,2432.7
1496766540,2432.76
1496766600,2432.6799
1496766660,2432.52
1496766720,2432.6299
1496766780,2432.79
1496766840,2433.02
1496766900,2432.79
1496766960,2432.54
1496767020,2432.6299
1496767080,2432.4099
1496767140,2432.54
1496767200,2432.7
1496767260,2432.6699
1496767320,2432.8601
1496767380,2432.55
1496767440,2432.8101
1496767500,2432.8999
1496767560,2433.1399
1496767620,2433.47
1496767680,2433.1899
1496767740,2433.1101
1496767800,2433.1899
1496767860,2433.48
1496767920,2433.4099
1496767980,2433.3601
1496768040,2433.4299
1496768100,2433.1399
1496768160,2433.48
1496768220,2433.3101
1496768280,2433.4199
1496768340,2433.3701
1496768400,2433.4299
1496768460,2433.4099
1496768520,2433.1599
1496768580,2432.97
1496768640,2433.04
1496768700,2433.22
1496768760,2433.26
1496768820,2433.23
1496768880,2433.04
1496768940,2433.1399
1496769000,2432.9399
1496769060,2432.9299
1496769120,2432.78
1496769180,2431.5701
1496769240,2431.6899
1496769300,2431.6899
1496769360,2431.6001
1496769420,2431.47
1496769480,2431.6899
1496769540,2431.6699
1496769600,2431.8
1496769660,2431.8301
1496769720,2431.6299
1496769780,2431.75
1496769840,2431.1299
1496769900,2431.25
1496769960,2431.3101
1496770020,2431.75
1496770080,2431.6499
1496770140,2431.79
1496770200,2431.6399
1496770260,2431.72
1496770320,2431.75
1496770380,2431.6899
1496770440,2430.9199
1496770500,2431.24
1496770560,2431.29
1496770620,2431.3501
1496770680,2431.6899
1496770740,2431.54
1496770800,2431.48
1496770860,2431.8501
1496770920,2431.53
1496770980,2431.25
1496771040,2431.3799
1496771100,2431.5701
1496771160,2431.5901
1496771220,2431.54
1496771280,2431.52
1496771340,2431.73
1496771400,2431.6201
1496771460,2431.6201
1496771520,2431.76
1496771580,2431.77
1496771640,2431.54
1496771700,2431.4099
1496771760,2431.4399
1496771820,2431.3201
1496771880,2431.48
1496771940,2431.8601
1496772000,2432.0701
1496772060,2432.72
1496772120,2432.6899
1496772180,2433
1496772240,2433.23
1496772300,2433.05
1496772360,2433.1499
1496772420,2433.1499
1496772480,2433
1496772540,2433.01
1496772600,2432.95
1496772660,2433.03
1496772720,2432.97
1496772780,2432.8999
1496772840,2433.1299
1496772900,2432.8701
1496772960,2433.24
1496773020,2433.3799
1496773080,2433.25
1496773140,2433.3
1496773200,2433.3999
1496773260,2433.28
1496773320,2433.23
1496773380,2433.27
1496773440,2433.1299
1496773500,2433.1399
1496773560,2433.0801
1496773620,2433.0701
1496773680,2433.52
1496773740,2433.54
1496773800,2433.55
1496773860,2434.02
1496773920,2434.1799
1496773980,2434.9099
1496774040,2435.1299
1496774100,2435.8
1496774160,2435.3701
1496774220,2435.1101
1496774280,2434.8899
1496774340,2434.8999
1496774400,2434.98
1496774460,2434.97
1496774520,2435.26
1496774580,2435.01
1496774640,2435.49
1496774700,2435.8701
1496774760,2435.76
1496774820,2435.4299
1496774880,2435.51
1496774940,2435.53
1496775000,2435.4299
1496775060,2435.49
1496775120,2435.46
1496775180,2435.6001
1496775240,2435.6399
1496775300,2435.95
1496775360,2435.8101
1496775420,2435.8401
1496775480,2435.71
1496775540,2435.53
1496775600,2435.8999
1496775660,2436.03
1496775720,2435.46
1496775780,2435.1001
1496775840,2435.1399
1496775900,2435.05
1496775960,2434.8401
1496776020,2434.8701
1496776080,2434.8899
1496776140,2434.6899
1496776200,2434.3101
1496776260,2433.23
1496776320,2433.3201
1496776380,2433.47
1496776440,2433.99
1496776500,2433.6101
1496776560,2433.6599
1496776620,2433.0801
1496776680,2433.3701
1496776740,2433.4099
1496776800,2433.6001
1496776860,2433.45
1496776920,2432.73
1496776980,2432.75
1496777040,2432.5801
1496777100,2432.9299
1496777160,2432.1001
1496777220,2432.52
1496777280,2431.3301
1496777340,2431.8701
1496777400,2430.8999
1496777460,2430.79
1496777520,2430.3501
1496777580,2429.3999
1496777640,2429.1699
1496777700,2429.1299
1496777760,2429.4399
1496777820,2430.3201
1496777880,2430.48
1496777940,2430.22
1496778000,2430.26
1496778060,2430.05
1496778120,2430.53
1496778180,2430.3301
1496778240,2429.77
1496778300,2430.04
1496778360,2430.1101
1496778420,2429.8601
1496778480,2429.52
1496778540,2428.8301
1496778600,2430.1899
1496778660,2429.8201
1496778720,2428.8501
1496778780,2429.03
1496778840,2428.9099
1496778900,2428.9399
1496778960,2429.52
1496779020,2429.5901
1496779080,2429.8899
1496779140,2429.4099
1496779200,2429.4099
1496842200,2432.5901
1496842260,2432.1001
1496842320,2431.53
1496842380,2431.96
1496842440,2431.8899
1496842500,2432.99
1496842560,2433.4099
1496842620,2433.5601
1496842680,2433.26
1496842740,2433.5901
1496842800,2434.0601
1496842860,2433.97
1496842920,2433.8301
1496842980,2433.3999
1496843040,2433.4099
1496843100,2433.51
1496843160,2433.2
1496843220,2433.28
1496843280,2433.25
1496843340,2432.98
1496843400,2431.5901
1496843460,2432.23
1496843520,2432.4199
1496843580,2432.8601
1496843640,2432.97
1496843700,2433.54
1496843760,2433.5
1496843820,2433.6899
1496843880,2433.52
1496843940,2433.79
1496844000,2434.73
1496844060,2434.8301
1496844120,2434.45
1496844180,2434.03
1496844240,2434.0701
1496844300,2434.2
1496844360,2433.95
1496844420,2433.8501
1496844480,2433.9099
1496844540,2433.6599
1496844600,2433.6201
1496844660,2433.74
1496844720,2434.1299
1496844780,2433.6699
1496844840,2433.97
1496844900,2433.3501
1496844960,2433.51
1496845020,2433.8701
1496845080,2434.1699
1496845140,2434.3101
1496845200,2433.95
1496845260,2433.7
1496845320,2433.4299
1496845380,2433.8101
1496845440,2433.6499
1496845500,2433.1899
1496845560,2432.8899
1496845620,2432.97
1496845680,2432.73
1496845740,2432.3799
1496845800,2430.8899
1496845860,2430.46
1496845920,2431.0901
1496845980,2431.04
1496846040,2430.9299
1496846100,2429.8101
1496846160,2430.46
1496846220,2430.21
1496846280,2430.3899
1496846340,2429.6699
